Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP,RRS,NSPIN
10/29/14,2:00,N,2.66,3.78,4.00,2.10
10/29/14,3:00,N,2.61,2.11,4.00,2.10
10/29/14,4:00,N,2.01,2.00,4.00,2.10
10/29/14,5:00,N,0.50,2.11,4.00,2.10
10/29/14,6:00,N,8.00,7.00,4.00,2.35
10/29/14,7:00,N,5.46,10.00,6.73,2.59
10/29/14,8:00,N,3.61,4.00,5.00,2.61
10/29/14,9:00,N,7.58,5.00,5.00,2.61
10/29/14,10:00,N,7.10,4.39,6.19,3.21
10/29/14,11:00,N,6.40,5.51,6.74,1.00
10/29/14,12:00,N,11.00,7.89,8.59,1.00
10/29/14,13:00,N,3.72,8.34,8.34,1.00
10/29/14,14:00,N,8.11,9.85,9.96,1.00
10/29/14,15:00,N,4.00,17.59,18.00,21.55
10/29/14,16:00,N,4.00,30.84,31.40,40.55
10/29/14,17:00,N,4.00,33.75,34.22,51.00
10/29/14,18:00,N,11.66,13.19,15.61,20.70
10/29/14,19:00,N,8.71,12.12,15.48,17.01
10/29/14,20:00,N,8.52,13.47,13.47,16.01
10/29/14,21:00,N,5.00,7.46,9.97,8.30
10/29/14,22:00,N,8.11,4.61,8.30,2.61
10/29/14,23:00,N,9.50,4.87,4.87,2.59
10/29/14,24:00:00,N,8.60,4.00,4.00,2.59
10/30/14,1:00,N,8.61,6.44,6.00,2.59
10/30/14,2:00,N,7.57,5.00,5.00,2.59
10/30/14,3:00,N,5.54,5.00,5.00,2.59
10/30/14,4:00,N,4.54,5.00,5.00,2.59
10/30/14,5:00,N,3.30,5.00,5.00,2.59
10/30/14,6:00,N,10.74,8.11,7.11,2.59
10/30/14,7:00,N,5.75,5.31,5.31,2.61
10/30/14,8:00,N,5.98,2.00,4.38,2.61
10/30/14,9:00,N,7.61,2.61,4.75,2.61
10/30/14,10:00,N,6.80,3.13,6.83,2.59
10/30/14,11:00,N,5.43,5.05,10.00,1.00
10/30/14,12:00,N,34.72,7.01,10.76,1.00
10/30/14,13:00,N,4.00,6.91,10.65,1.00
10/30/14,14:00,N,8.11,8.92,12.66,1.00
10/30/14,15:00,N,5.00,15.88,19.62,21.55
10/30/14,16:00,N,4.00,26.63,30.40,40.55
10/30/14,17:00,N,4.00,33.10,36.84,50.55
10/30/14,18:00,N,10.17,13.25,16.99,21.33
10/30/14,19:00,N,9.11,13.08,17.68,15.98
10/30/14,20:00,N,8.61,16.51,18.10,17.00
10/30/14,21:00,N,5.00,5.00,8.45,6.75
10/30/14,22:00,N,8.11,3.20,6.95,2.61
10/30/14,23:00,N,10.50,4.29,4.29,2.59
10/30/14,24:00:00,N,8.00,4.29,4.29,2.59
10/31/14,1:00,N,9.11,6.00,5.00,2.59
10/31/14,2:00,N,8.29,4.38,4.38,2.10
10/31/14,3:00,N,8.00,4.11,4.11,2.10
10/31/14,4:00,N,5.30,4.00,4.00,2.10
10/31/14,5:00,N,3.60,4.11,4.11,2.10
10/31/14,6:00,N,11.00,7.11,5.33,2.59
10/31/14,7:00,N,7.44,5.00,4.86,2.59
10/31/14,8:00,N,5.62,4.05,4.59,2.59
10/31/14,9:00,N,8.00,4.35,4.35,2.35
10/31/14,10:00,N,8.00,4.03,5.00,2.59
10/31/14,11:00,N,6.44,4.05,6.56,1.00
10/31/14,12:00,N,31.00,3.65,7.19,1.00
10/31/14,13:00,N,5.26,4.62,8.21,1.00
10/31/14,14:00,N,8.00,4.75,8.55,1.00
10/31/14,15:00,N,6.06,6.40,13.83,11.83
10/31/14,16:00,N,4.93,7.31,22.55,20.55
10/31/14,17:00,N,6.38,6.43,29.16,27.16
10/31/14,18:00,N,10.00,5.42,12.56,10.74
10/31/14,19:00,N,8.00,7.61,13.75,12.34
10/31/14,20:00,N,8.00,7.20,10.24,7.23
10/31/14,21:00,N,5.86,2.61,6.16,4.22
10/31/14,22:00,N,15.08,2.50,5.24,2.59
10/31/14,23:00,N,26.56,4.98,4.14,2.59
10/31/14,24:00:00,N,8.98,6.09,5.00,2.59
11/1/14,1:00,N,11.15,32.50,30.00,1.91
11/1/14,2:00,N,8.72,5.21,23.98,2.03
11/1/14,3:00,N,8.00,3.41,10.70,2.10
11/1/14,4:00,N,9.64,3.00,23.98,2.10
11/1/14,5:00,N,11.00,9.60,15.98,2.10
11/1/14,6:00,N,25.00,17.98,16.98,2.00
11/1/14,7:00,N,11.00,15.54,14.54,3.50
11/1/14,8:00,N,5.60,9.39,15.00,3.50
11/1/14,9:00,N,5.75,15.50,23.00,4.22
11/1/14,10:00,N,15.00,21.00,27.45,5.92
11/1/14,11:00,N,8.61,20.15,21.26,11.10
11/1/14,12:00,N,11.00,17.91,17.91,4.22
11/1/14,13:00,N,9.11,10.10,13.25,2.10
11/1/14,14:00,N,11.01,8.11,12.00,3.50
11/1/14,15:00,N,31.74,6.11,16.00,4.61
11/1/14,16:00,N,10.45,8.61,23.73,7.38
11/1/14,17:00,N,16.65,12.60,52.00,10.17
11/1/14,18:00,N,21.11,36.60,37.12,5.56
11/1/14,19:00,N,25.29,22.00,45.28,4.22
11/1/14,20:00,N,10.00,8.24,27.00,3.50
11/1/14,21:00,N,7.19,5.42,15.00,4.22
11/1/14,22:00,N,13.37,9.00,12.00,2.59
11/1/14,23:00,N,22.48,15.70,14.70,4.10
11/1/14,24:00:00,N,18.88,14.00,17.00,2.59
11/2/14,1:00,N,11.97,8.61,8.57,2.00
11/2/14,2:00,N,10.96,3.00,5.98,1.50
11/2/14,2:00,Y,9.11,3.00,5.98,1.50
11/2/14,3:00,N,10.52,3.00,5.98,1.50
11/2/14,4:00,N,11.00,3.00,5.98,1.50
11/2/14,5:00,N,11.00,3.86,4.98,1.50
11/2/14,6:00,N,35.00,10.00,9.00,1.50
11/2/14,7:00,N,18.00,15.00,14.00,1.50
11/2/14,8:00,N,11.26,4.98,4.98,2.10
11/2/14,9:00,N,14.61,6.00,6.00,2.10
11/2/14,10:00,N,18.00,10.00,10.00,2.10
11/2/14,11:00,N,8.00,11.00,13.00,2.10
11/2/14,12:00,N,11.00,11.65,13.65,2.10
11/2/14,13:00,N,11.00,7.12,15.00,4.22
11/2/14,14:00,N,19.61,5.72,15.00,4.22
11/2/14,15:00,N,25.00,5.61,30.00,4.61
11/2/14,16:00,N,9.63,8.10,24.08,6.10
11/2/14,17:00,N,24.30,16.72,31.14,13.72
11/2/14,18:00,N,25.00,25.23,28.14,8.39
11/2/14,19:00,N,11.10,21.66,25.67,8.35
11/2/14,20:00,N,5.75,7.97,15.00,5.00
11/2/14,21:00,N,8.57,4.35,12.00,1.50
11/2/14,22:00,N,10.26,12.90,12.90,1.50
11/2/14,23:00,N,17.70,12.38,12.38,1.50
11/2/14,24:00:00,N,9.11,8.61,8.00,2.10
11/3/14,1:00,N,15.00,50.16,9.00,3.21
11/3/14,2:00,N,11.00,3.34,30.00,2.59
11/3/14,3:00,N,13.17,3.34,30.00,2.59
11/3/14,4:00,N,11.00,3.11,15.98,2.59
11/3/14,5:00,N,11.00,3.36,5.98,2.61
11/3/14,6:00,N,35.00,11.33,8.98,3.29
11/3/14,7:00,N,12.83,23.00,22.00,3.84
11/3/14,8:00,N,8.12,6.01,9.00,3.88
11/3/14,9:00,N,7.52,7.00,7.61,3.93
11/3/14,10:00,N,5.86,9.60,9.60,4.17
11/3/14,11:00,N,7.09,14.00,14.00,3.43
11/3/14,12:00,N,6.45,11.00,11.00,9.00
11/3/14,13:00,N,4.55,10.00,11.62,8.80
11/3/14,14:00,N,8.00,11.57,12.27,10.57
11/3/14,15:00,N,22.48,14.59,18.59,13.59
11/3/14,16:00,N,5.75,21.55,27.19,20.55
11/3/14,17:00,N,21.73,25.58,34.38,22.58
11/3/14,18:00,N,21.01,31.93,31.93,29.43
11/3/14,19:00,N,17.83,31.37,31.91,29.36
11/3/14,20:00,N,5.41,11.00,13.52,9.50
11/3/14,21:00,N,5.75,6.63,15.00,5.43
11/3/14,22:00,N,9.09,12.00,12.00,7.16
11/3/14,23:00,N,15.08,11.37,10.38,4.22
11/3/14,24:00:00,N,14.61,19.00,19.00,4.22
11/4/14,1:00,N,12.15,17.13,9.00,7.24
11/4/14,2:00,N,8.61,3.00,7.01,2.59
11/4/14,3:00,N,8.00,3.00,7.01,2.59
11/4/14,4:00,N,8.00,3.00,7.01,2.59
11/4/14,5:00,N,9.11,4.73,5.98,3.98
11/4/14,6:00,N,15.11,8.96,7.96,6.26
11/4/14,7:00,N,11.00,16.28,14.13,12.43
11/4/14,8:00,N,6.88,8.37,8.43,6.73
11/4/14,9:00,N,8.11,6.17,6.37,4.67
11/4/14,10:00,N,11.11,5.17,7.00,4.22
11/4/14,11:00,N,7.46,6.78,8.01,4.22
11/4/14,12:00,N,6.67,5.11,7.11,4.36
11/4/14,13:00,N,4.00,5.20,6.39,4.00
11/4/14,14:00,N,6.54,6.58,6.78,5.08
11/4/14,15:00,N,15.11,7.99,9.25,5.99
11/4/14,16:00,N,5.75,8.11,12.10,7.11
11/4/14,17:00,N,14.61,15.32,16.74,12.39
11/4/14,18:00,N,30.00,21.34,21.34,18.84
11/4/14,19:00,N,30.00,24.78,24.78,22.78
11/4/14,20:00,N,16.08,13.35,13.35,11.85
11/4/14,21:00,N,8.11,9.01,10.71,8.71
11/4/14,22:00,N,10.02,7.25,7.25,4.22
11/4/14,23:00,N,9.00,8.10,8.10,6.10
11/4/14,24:00:00,N,9.11,6.40,8.10,6.10
11/5/14,1:00,N,7.43,14.39,7.09,4.22
11/5/14,2:00,N,5.36,2.84,5.48,2.59
11/5/14,3:00,N,5.00,2.84,4.29,2.59
11/5/14,4:00,N,5.00,2.70,4.29,2.59
11/5/14,5:00,N,5.65,3.36,4.80,2.61
11/5/14,6:00,N,10.00,7.27,5.98,4.22
11/5/14,7:00,N,7.00,18.37,15.37,5.33
11/5/14,8:00,N,5.80,6.03,7.00,4.22
11/5/14,9:00,N,5.75,5.01,7.00,4.22
11/5/14,10:00,N,11.37,6.03,7.00,4.22
11/5/14,11:00,N,8.61,7.13,8.00,4.22
11/5/14,12:00,N,10.00,6.33,8.33,4.22
11/5/14,13:00,N,5.75,7.83,9.83,5.19
11/5/14,14:00,N,8.11,6.58,7.08,5.08
11/5/14,15:00,N,20.00,7.36,8.50,5.36
11/5/14,16:00,N,7.00,8.44,12.17,5.94
11/5/14,17:00,N,21.00,9.96,13.75,6.46
11/5/14,18:00,N,30.00,23.85,23.85,13.29
11/5/14,19:00,N,30.00,27.87,27.88,21.59
11/5/14,20:00,N,11.54,9.79,11.29,8.29
11/5/14,21:00,N,8.00,5.70,8.70,4.78
11/5/14,22:00,N,10.96,6.40,9.70,6.10
11/5/14,23:00,N,8.61,7.12,6.55,4.22
11/5/14,24:00:00,N,7.01,4.52,6.38,4.22
11/6/14,1:00,N,7.00,17.00,5.91,2.59
11/6/14,2:00,N,5.00,3.11,4.77,2.50
11/6/14,3:00,N,5.00,3.11,4.15,2.50
11/6/14,4:00,N,4.84,3.09,4.14,2.50
11/6/14,5:00,N,5.00,4.34,4.29,2.59
11/6/14,6:00,N,8.11,6.85,5.50,4.00
11/6/14,7:00,N,5.00,20.00,19.00,8.87
11/6/14,8:00,N,5.49,7.13,7.80,5.00
11/6/14,9:00,N,5.21,5.76,6.71,5.01
11/6/14,10:00,N,8.60,7.24,7.90,2.61
11/6/14,11:00,N,7.22,9.08,9.73,4.22
11/6/14,12:00,N,8.39,7.00,9.00,3.35
11/6/14,13:00,N,4.00,7.00,9.00,4.87
11/6/14,14:00,N,6.51,7.48,7.92,5.98
11/6/14,15:00,N,12.84,7.25,7.76,6.00
11/6/14,16:00,N,5.00,7.98,9.00,5.48
11/6/14,17:00,N,13.57,11.73,11.73,7.73
11/6/14,18:00,N,19.09,32.57,32.57,21.37
11/6/14,19:00,N,20.30,27.34,30.01,20.34
11/6/14,20:00,N,7.00,9.11,11.11,7.61
11/6/14,21:00,N,8.11,7.56,12.56,6.37
11/6/14,22:00,N,8.71,6.51,9.70,4.22
11/6/14,23:00,N,10.93,9.76,8.41,3.55
11/6/14,24:00:00,N,8.00,7.15,6.15,3.55
11/7/14,1:00,N,5.88,17.00,4.29,2.59
11/7/14,2:00,N,4.69,3.15,4.00,2.50
11/7/14,3:00,N,3.20,3.15,4.00,2.50
11/7/14,4:00,N,3.33,3.00,4.00,2.50
11/7/14,5:00,N,4.68,4.00,4.00,2.50
11/7/14,6:00,N,7.00,6.43,5.00,3.55
11/7/14,7:00,N,4.22,25.00,19.00,7.55
11/7/14,8:00,N,4.67,6.12,7.66,4.62
11/7/14,9:00,N,4.66,6.11,6.49,4.79
11/7/14,10:00,N,6.57,5.79,6.17,2.99
11/7/14,11:00,N,6.55,6.10,6.20,3.54
11/7/14,12:00,N,7.63,4.27,5.83,2.61
11/7/14,13:00,N,5.00,4.12,5.77,2.61
11/7/14,14:00,N,8.99,5.05,5.05,3.35
11/7/14,15:00,N,10.00,5.00,5.00,2.61
11/7/14,16:00,N,8.11,6.16,6.16,3.66
11/7/14,17:00,N,11.29,8.11,8.11,4.48
11/7/14,18:00,N,12.96,29.04,28.04,22.04
11/7/14,19:00,N,14.11,14.65,14.65,11.65
11/7/14,20:00,N,10.00,7.34,7.81,5.76
11/7/14,21:00,N,10.00,4.17,7.86,2.97
11/7/14,22:00,N,11.00,6.98,7.66,4.42
11/7/14,23:00,N,11.00,12.00,8.00,4.22
11/7/14,24:00:00,N,8.00,6.04,5.04,3.34
11/8/14,1:00,N,7.00,30.00,4.29,2.59
11/8/14,2:00,N,4.99,4.00,4.00,2.50
11/8/14,3:00,N,3.27,4.00,4.00,2.50
11/8/14,4:00,N,3.24,3.80,4.00,2.30
11/8/14,5:00,N,5.00,5.00,4.00,2.50
11/8/14,6:00,N,10.00,6.00,4.07,2.50
11/8/14,7:00,N,7.00,100.00,5.10,2.59
11/8/14,8:00,N,2.69,3.25,5.10,2.59
11/8/14,9:00,N,4.44,4.11,5.10,2.61
11/8/14,10:00,N,13.00,5.00,5.10,3.60
11/8/14,11:00,N,8.42,5.72,5.72,4.22
11/8/14,12:00,N,10.00,4.84,5.10,3.34
11/8/14,13:00,N,4.67,4.05,5.10,2.55
11/8/14,14:00,N,8.11,4.59,5.10,2.59
11/8/14,15:00,N,20.00,5.07,5.31,2.57
11/8/14,16:00,N,6.57,5.88,6.20,2.61
11/8/14,17:00,N,10.38,7.25,7.25,4.22
11/8/14,18:00,N,5.00,25.26,25.26,12.26
11/8/14,19:00,N,5.75,17.34,17.34,10.00
11/8/14,20:00,N,4.00,15.80,17.04,13.80
11/8/14,21:00,N,8.00,8.01,10.61,6.81
11/8/14,22:00,N,8.40,10.80,10.80,4.22
11/8/14,23:00,N,7.51,12.76,7.54,5.84
11/8/14,24:00:00,N,8.00,6.61,5.92,4.22
11/9/14,1:00,N,7.00,18.86,5.00,2.59
11/9/14,2:00,N,4.89,3.15,4.20,2.10
11/9/14,3:00,N,3.85,4.00,4.00,2.50
11/9/14,4:00,N,3.37,4.00,4.00,2.50
11/9/14,5:00,N,5.00,5.11,4.11,2.50
11/9/14,6:00,N,10.00,6.83,4.60,2.50
11/9/14,7:00,N,9.11,22.63,9.63,2.59
11/9/14,8:00,N,4.51,4.65,5.25,3.15
11/9/14,9:00,N,4.76,5.47,6.07,3.97
11/9/14,10:00,N,13.00,6.93,8.00,5.43
11/9/14,11:00,N,9.11,6.58,7.18,5.08
11/9/14,12:00,N,10.00,5.00,7.00,2.61
11/9/14,13:00,N,5.48,4.09,6.09,2.59
11/9/14,14:00,N,8.61,4.55,8.55,2.55
11/9/14,15:00,N,20.00,5.05,9.05,2.55
11/9/14,16:00,N,6.11,5.27,5.27,2.59
11/9/14,17:00,N,11.86,7.33,7.33,4.00
11/9/14,18:00,N,7.73,33.26,33.26,18.00
11/9/14,19:00,N,10.00,14.24,14.24,10.15
11/9/14,20:00,N,6.17,8.33,8.33,6.33
11/9/14,21:00,N,10.30,5.41,6.65,4.22
11/9/14,22:00,N,11.00,5.85,6.45,3.55
11/9/14,23:00,N,21.00,8.11,7.94,4.22
11/9/14,24:00:00,N,22.40,6.59,5.65,3.55
11/10/14,1:00,N,10.46,45.00,4.31,2.61
11/10/14,2:00,N,9.37,4.11,5.89,2.61
11/10/14,3:00,N,10.00,5.00,4.16,2.61
11/10/14,4:00,N,7.00,5.00,4.00,2.59
11/10/14,5:00,N,7.99,5.00,4.00,2.59
11/10/14,6:00,N,20.61,24.13,5.92,4.22
11/10/14,7:00,N,10.00,34.65,15.12,4.64
11/10/14,8:00,N,5.45,6.17,8.01,4.67
11/10/14,9:00,N,7.00,6.04,8.00,4.22
11/10/14,10:00,N,17.00,7.71,8.00,4.22
11/10/14,11:00,N,17.00,8.00,8.00,4.22
11/10/14,12:00,N,14.11,8.00,10.00,3.55
11/10/14,13:00,N,10.01,9.61,12.00,3.55
11/10/14,14:00,N,9.11,5.76,6.39,3.75
11/10/14,15:00,N,20.00,6.72,9.35,4.22
11/10/14,16:00,N,6.41,6.55,6.55,3.55
11/10/14,17:00,N,10.00,10.78,10.78,6.78
11/10/14,18:00,N,8.08,32.72,32.72,25.72
11/10/14,19:00,N,9.01,21.00,21.00,18.00
11/10/14,20:00,N,5.45,9.88,9.88,8.18
11/10/14,21:00,N,11.00,5.92,5.99,4.42
11/10/14,22:00,N,20.79,6.77,6.77,4.22
11/10/14,23:00,N,22.12,8.85,8.85,4.22
11/10/14,24:00:00,N,11.00,6.00,8.00,4.22
11/11/14,1:00,N,13.17,100.00,30.00,5.01
11/11/14,2:00,N,6.86,5.72,7.72,4.22
11/11/14,3:00,N,7.73,5.36,5.01,3.60
11/11/14,4:00,N,5.06,5.10,5.01,3.60
11/11/14,5:00,N,10.04,25.00,24.73,5.01
11/11/14,6:00,N,44.33,25.00,25.00,10.00
11/11/14,7:00,N,18.50,35.29,35.29,10.00
11/11/14,8:00,N,17.35,8.61,8.61,6.91
11/11/14,9:00,N,8.20,8.59,8.59,7.09
11/11/14,10:00,N,18.42,9.41,9.41,7.91
11/11/14,11:00,N,11.11,11.70,11.70,10.00
11/11/14,12:00,N,11.11,7.10,9.01,5.60
11/11/14,13:00,N,6.22,9.83,10.36,8.34
11/11/14,14:00,N,6.97,11.14,11.14,9.14
11/11/14,15:00,N,10.99,7.51,8.47,5.01
11/11/14,16:00,N,9.48,6.95,7.60,4.63
11/11/14,17:00,N,10.08,15.07,15.18,11.07
11/11/14,18:00,N,9.11,39.05,41.06,30.01
11/11/14,19:00,N,9.11,29.59,33.59,14.52
11/11/14,20:00,N,4.00,25.43,28.40,13.48
11/11/14,21:00,N,6.63,16.88,19.88,14.63
11/11/14,22:00,N,24.42,12.53,15.53,10.00
11/11/14,23:00,N,16.26,6.42,6.42,4.92
11/11/14,24:00:00,N,11.11,4.09,4.09,2.59
11/12/14,1:00,N,9.11,5.47,5.47,4.22
11/12/14,2:00,N,5.75,2.36,4.70,3.00
11/12/14,3:00,N,4.80,3.15,3.15,2.67
11/12/14,4:00,N,3.15,2.61,4.21,2.80
11/12/14,5:00,N,6.30,4.91,5.41,4.00
11/12/14,6:00,N,14.00,19.16,19.16,16.16
11/12/14,7:00,N,4.37,52.45,52.45,35.01
11/12/14,8:00,N,4.00,35.65,40.65,30.65
11/12/14,9:00,N,4.00,19.40,21.42,17.60
11/12/14,10:00,N,10.00,11.59,13.51,10.39
11/12/14,11:00,N,8.61,11.12,11.12,9.52
11/12/14,12:00,N,10.00,7.13,7.31,5.93
11/12/14,13:00,N,10.00,5.61,5.69,5.38
11/12/14,14:00,N,11.11,4.91,5.90,5.00
11/12/14,15:00,N,15.48,3.47,5.18,4.55
11/12/14,16:00,N,9.76,5.00,5.66,5.00
11/12/14,17:00,N,17.08,6.46,7.19,6.46
11/12/14,18:00,N,8.31,52.99,52.99,45.01
11/12/14,19:00,N,8.61,35.96,37.76,31.16
11/12/14,20:00,N,4.00,33.00,36.00,30.00
11/12/14,21:00,N,4.39,21.27,23.58,22.17
11/12/14,22:00,N,9.45,14.00,17.87,13.94
11/12/14,23:00,N,11.61,12.24,12.29,10.74
11/12/14,24:00:00,N,9.11,4.81,4.91,4.91
11/13/14,1:00,N,14.61,5.91,5.91,4.22
11/13/14,2:00,N,7.79,2.21,3.00,2.67
11/13/14,3:00,N,4.00,2.36,3.00,2.80
11/13/14,4:00,N,2.66,2.11,3.00,3.00
11/13/14,5:00,N,8.07,4.00,4.00,4.00
11/13/14,6:00,N,10.87,16.41,16.20,14.22
11/13/14,7:00,N,9.32,79.74,79.74,35.01
11/13/14,8:00,N,7.26,51.96,66.36,35.01
11/13/14,9:00,N,4.10,30.46,35.46,25.85
11/13/14,10:00,N,8.11,26.60,32.44,23.00
11/13/14,11:00,N,7.00,15.51,18.51,12.01
11/13/14,12:00,N,6.41,9.00,10.16,7.00
11/13/14,13:00,N,7.00,7.04,8.09,5.84
11/13/14,14:00,N,8.11,5.68,7.35,4.95
11/13/14,15:00,N,14.11,4.58,7.52,4.22
11/13/14,16:00,N,6.57,5.94,7.46,5.94
11/13/14,17:00,N,7.00,24.16,28.15,21.66
11/13/14,18:00,N,8.11,64.46,64.46,52.11
11/13/14,19:00,N,8.11,57.63,62.63,43.63
11/13/14,20:00,N,6.00,45.00,55.00,35.00
11/13/14,21:00,N,6.61,39.46,44.87,35.27
11/13/14,22:00,N,10.00,22.50,25.41,17.11
11/13/14,23:00,N,8.11,17.88,18.16,15.00
11/13/14,24:00:00,N,14.02,5.29,6.41,4.22
11/14/14,1:00,N,14.11,8.45,8.45,7.55
11/14/14,2:00,N,6.00,4.25,5.50,4.61
11/14/14,3:00,N,6.00,4.63,5.33,5.16
11/14/14,4:00,N,5.17,4.74,6.06,4.80
11/14/14,5:00,N,8.11,9.97,11.17,8.77
11/14/14,6:00,N,8.61,34.10,34.10,34.10
11/14/14,7:00,N,11.11,483.67,467.23,420.00
11/14/14,8:00,N,8.31,320.00,334.96,315.64
11/14/14,9:00,N,6.00,86.60,91.42,91.42
11/14/14,10:00,N,8.21,40.18,43.69,43.69
11/14/14,11:00,N,7.54,33.70,33.70,33.70
11/14/14,12:00,N,10.00,22.81,22.81,21.61
11/14/14,13:00,N,8.11,16.59,16.59,15.39
11/14/14,14:00,N,10.00,8.96,8.96,7.76
11/14/14,15:00,N,20.00,6.50,6.65,6.65
11/14/14,16:00,N,10.00,6.63,6.63,7.00
11/14/14,17:00,N,16.13,10.79,10.79,12.19
11/14/14,18:00,N,15.00,32.63,32.63,32.63
11/14/14,19:00,N,18.70,22.33,22.33,22.33
11/14/14,20:00,N,8.61,24.37,24.38,24.38
11/14/14,21:00,N,15.11,17.79,20.58,20.58
11/14/14,22:00,N,21.00,16.57,16.57,16.57
11/14/14,23:00,N,14.11,13.49,11.49,11.50
11/14/14,24:00:00,N,11.15,9.03,9.03,8.13
11/15/14,1:00,N,14.11,10.62,3.82,3.64
11/15/14,2:00,N,5.99,3.00,3.00,2.45
11/15/14,3:00,N,5.75,3.00,3.00,2.50
11/15/14,4:00,N,5.20,3.00,3.00,2.50
11/15/14,5:00,N,8.61,4.00,3.01,2.50
11/15/14,6:00,N,42.00,5.00,5.00,2.50
11/15/14,7:00,N,11.11,15.39,15.39,6.28
11/15/14,8:00,N,4.00,11.13,13.33,6.33
11/15/14,9:00,N,5.04,20.51,23.39,12.39
11/15/14,10:00,N,11.45,19.69,20.30,12.61
11/15/14,11:00,N,8.13,8.77,9.09,6.37
11/15/14,12:00,N,8.11,7.68,7.73,4.45
11/15/14,13:00,N,8.61,5.00,5.00,4.10
11/15/14,14:00,N,10.00,5.50,5.50,4.09
11/15/14,15:00,N,20.00,5.50,5.50,3.70
11/15/14,16:00,N,8.61,5.50,5.50,4.30
11/15/14,17:00,N,14.34,6.25,6.25,4.45
11/15/14,18:00,N,21.00,21.00,21.00,12.61
11/15/14,19:00,N,21.00,17.58,17.58,10.58
11/15/14,20:00,N,9.11,13.95,15.37,9.15
11/15/14,21:00,N,10.00,8.00,11.00,4.22
11/15/14,22:00,N,21.00,9.80,10.08,4.98
11/15/14,23:00,N,30.96,6.52,6.52,3.52
11/15/14,24:00:00,N,15.87,4.30,4.30,2.50
11/16/14,1:00,N,11.11,6.00,4.00,2.59
11/16/14,2:00,N,6.00,3.00,3.00,2.00
11/16/14,3:00,N,4.43,3.00,3.00,2.00
11/16/14,4:00,N,4.83,2.97,2.97,2.00
11/16/14,5:00,N,7.72,3.00,3.00,2.00
11/16/14,6:00,N,21.33,4.00,3.00,2.00
11/16/14,7:00,N,20.00,9.02,6.00,2.59
11/16/14,8:00,N,9.11,4.00,6.00,2.50
11/16/14,9:00,N,10.00,6.00,8.68,2.59
11/16/14,10:00,N,16.07,8.00,9.66,3.20
11/16/14,11:00,N,11.83,5.25,8.20,2.69
11/16/14,12:00,N,11.72,6.00,8.83,2.59
11/16/14,13:00,N,8.61,4.55,5.52,2.75
11/16/14,14:00,N,9.63,5.41,5.50,2.50
11/16/14,15:00,N,20.00,3.35,5.50,2.45
11/16/14,16:00,N,8.61,4.30,5.50,2.50
11/16/14,17:00,N,10.14,4.30,4.30,2.50
11/16/14,18:00,N,8.61,25.18,25.18,8.19
11/16/14,19:00,N,9.11,21.14,21.15,8.57
11/16/14,20:00,N,4.38,17.77,19.05,9.45
11/16/14,21:00,N,6.00,10.99,12.05,4.45
11/16/14,22:00,N,12.90,9.28,9.35,2.59
11/16/14,23:00,N,14.46,4.00,4.00,2.45
11/16/14,24:00:00,N,9.11,3.00,3.00,2.10
11/17/14,1:00,N,8.43,3.40,3.28,2.50
11/17/14,2:00,N,4.56,2.11,3.00,2.10
11/17/14,3:00,N,2.35,2.50,3.00,2.45
11/17/14,4:00,N,2.01,2.00,3.00,2.45
11/17/14,5:00,N,4.70,2.97,4.13,2.45
11/17/14,6:00,N,11.55,10.56,11.36,6.56
11/17/14,7:00,N,5.12,58.00,58.00,23.00
11/17/14,8:00,N,4.00,31.47,31.92,23.52
11/17/14,9:00,N,4.00,22.05,23.05,17.05
11/17/14,10:00,N,6.00,17.98,20.52,11.11
11/17/14,11:00,N,5.80,11.20,11.79,8.46
11/17/14,12:00,N,6.20,5.42,7.31,4.22
11/17/14,13:00,N,6.00,4.71,5.67,4.22
11/17/14,14:00,N,6.57,5.28,5.28,4.22
11/17/14,15:00,N,9.11,4.61,5.00,3.78
11/17/14,16:00,N,6.39,4.69,4.69,3.49
11/17/14,17:00,N,8.71,6.57,6.57,5.60
11/17/14,18:00,N,6.00,45.38,45.38,24.38
11/17/14,19:00,N,6.00,41.72,42.00,25.20
11/17/14,20:00,N,4.00,38.45,41.79,28.45
11/17/14,21:00,N,4.00,24.15,26.12,16.52
11/17/14,22:00,N,8.11,13.41,15.61,8.41
11/17/14,23:00,N,6.42,9.95,10.41,7.45
11/17/14,24:00:00,N,9.11,3.77,5.50,2.50
11/18/14,1:00,N,6.59,5.22,5.22,2.50
11/18/14,2:00,N,3.32,3.00,4.29,1.50
11/18/14,3:00,N,1.88,3.90,4.35,1.95
11/18/14,4:00,N,1.61,3.68,4.40,2.00
11/18/14,5:00,N,2.66,4.00,7.05,2.00
11/18/14,6:00,N,8.11,16.06,17.01,2.59
11/18/14,7:00,N,5.00,139.37,139.37,112.37
11/18/14,8:00,N,5.00,47.45,50.95,29.95
11/18/14,9:00,N,5.00,21.45,25.88,12.45
11/18/14,10:00,N,5.00,19.22,19.61,9.33
11/18/14,11:00,N,5.00,11.18,11.98,4.15
11/18/14,12:00,N,5.00,4.50,7.27,2.50
11/18/14,13:00,N,5.23,4.00,4.00,2.15
11/18/14,14:00,N,5.57,2.11,2.75,2.00
11/18/14,15:00,N,7.07,1.41,2.75,1.85
11/18/14,16:00,N,5.49,1.52,2.75,1.84
